cik,ni,ocf,rev,cogs,at,at_prev,se,fyear,ticker,tacc,gpoa,sic,sin_type,sin_core,sin_broad
1393052,77572000.0,144011000.0,550542000.0,173681000.0,917376000.0,705799000.0,678154000.0,2016,VEEV,-0.0941330322088866,0.5339494671995851,7372.0,none,0,0
1393311,1453576000.0,1945336000.0,2560549000.0,669083000.0,10130338000.0,9778232000.0,9411910000.0,2016,PSA-PG,-0.0502913001041497,0.1934364003635831,6798.0,none,0,0
1393434,-44703000.0,-34001000.0,1887000.0,,74939000.0,110306000.0,52008000.0,2016,OCUL,-0.097021014269396,,2834.0,none,0,0
1393726,25320000.0,36643000.0,506423000.0,,2890050000.0,2494970000.0,293431000.0,2016,TIPT,-0.0045383311222179,,6331.0,none,0,0
1393772,,,,,,,-275678.0,2016,BUDZ,,,8731.0,none,0,0
1393818,1039014000.0,-88591000.0,5146299000.0,,26403337000.0,22526080000.0,,2016,BX,0.0500577552774384,,6282.0,none,0,0
1393883,-5398000.0,44997000.0,,,310095000.0,368935000.0,103883000.0,2016,DHX,-0.1365958773225636,,7389.0,none,0,0
1394108,-314002.0,-130776.0,,,2240991.0,1957614.0,383203.0,2016,SUIC,-0.0935965925866897,,2860.0,none,0,0
1394638,-1818077.0,-2124444.0,3238359.0,,1915993.0,3331556.0,1338900.0,2016,DWAY,0.0919591326095073,,8200.0,none,0,0
1395937,-44472000.0,-35157000.0,,,109013000.0,89903000.0,84139000.0,2016,SNDX,-0.1036116703558279,,2834.0,none,0,0
1395942,222400000.0,378000000.0,3150100000.0,,6557600000.0,5771500000.0,1397300000.0,2016,OPLN,-0.0269600623754656,,5500.0,none,0,0
1396009,419491000.0,644588000.0,3592667000.0,,8471475000.0,8301632000.0,4572476000.0,2016,VMC,-0.0271147889957059,,1400.0,none,0,0
1396440,,,,,,,1201481000.0,2016,MAIN,,,,none,0,0
1396536,-2561613.0,-1840290.0,6104893.0,2732451.0,1161916.0,1308125.0,-5523188.0,2016,DUOT,-0.5514174868609651,2.578073196368849,7372.0,none,0,0
1396814,-37949000.0,,276371000.0,110104000.0,391466000.0,387735000.0,218976000.0,2016,PCRX,,0.4288160728332495,2834.0,none,0,0
1396878,5123198.0,1693288.0,5675797.0,,70781713.0,76350283.0,,2016,UGA,0.0449233436371152,,6221.0,none,0,0
1397016,-208000.0,-539000.0,17279000.0,,12391000.0,10783000.0,7503000.0,2016,OPXS,0.030696466660484,,3827.0,none,0,0
1397183,,,,,,2448818.0,,2016,IVDAW,,,7372.0,none,0,0
1397187,303381000.0,386392000.0,,,1657541000.0,1314077000.0,1359973000.0,2016,LULU,-0.0631705752402637,,2300.0,none,0,0
1397911,191931000.0,388933000.0,4049383000.0,,4834926000.0,4521061000.0,820995000.0,2016,LPLA,-0.0435742848857823,,6200.0,none,0,0
1398659,269684000.0,345772000.0,,1554340000.0,2885880000.0,2793489000.0,1286648000.0,2016,G,-0.0272376229152862,,8742.0,none,0,0
1398733,,,,,,,-57197000.0,2016,AQST,,,2834.0,none,0,0
1398805,-2633516.0,-1798726.0,2781273.0,2925994.0,2057590.0,1906147.0,-1385104.0,2016,BEEM,-0.4379462864091804,-0.0759233154630781,3690.0,none,0,0
1399520,-16688000.0,2102000.0,72414000.0,,52144000.0,56046310.0,8080000.0,2016,STKS,-0.335258467506603,,5812.0,none,0,0
1400810,29021000.0,88275000.0,264446000.0,,670064000.0,636986000.0,243746000.0,2016,HCIIP,-0.0930224526127732,,6331.0,none,0,0
1400891,-302056000.0,-15765000.0,6251000000.0,,12851789000.0,13673115000.0,,2016,IHETW,-0.0209382426754985,,4832.0,none,0,0
1401040,,,,,,,1111000.0,2016,DMAC,,,2834.0,none,0,0
1401257,-81978000.0,64742000.0,,,1835192000.0,1886042000.0,1235202000.0,2016,FET,-0.077792541205339,,3533.0,none,0,0
1401521,5698000.0,65747000.0,487117000.0,,999686000.0,740021000.0,241327000.0,2016,ACIC,-0.0811449945339389,,6331.0,none,0,0
1401667,-276011000.0,-141690000.0,,,252790000.0,239842000.0,209824000.0,2016,PBYI,-0.5600395260212974,,2834.0,none,0,0
1401835,-622381.0,-522405.0,,,634095.0,361804.0,554008.0,2016,SRGZ,-0.2763264087738112,,1000.0,none,0,0
1401914,-672687.0,,766000.0,,44614.0,469413.0,-710621.0,2016,DARE,,,2834.0,none,0,0
1402057,425100000.0,604000000.0,,,6958400000.0,6755300000.0,1047900000.0,2016,CDW,-0.0264829097153346,,5961.0,none,0,0
1402328,-3496687.0,-314182.0,,,64404.0,673261.0,-209700.0,2016,SBFMW,-4.727000375782943,,2834.0,none,0,0
1402436,131000000.0,418400000.0,1481436000.0,,5706971000.0,5802242000.0,2258700000.0,2016,SSNC,-0.0495325772347999,,7372.0,none,0,0
1402829,-3620000.0,23149000.0,,,447676000.0,461462000.0,226204000.0,2016,ORN,-0.0580091101759191,,1600.0,none,0,0
1403161,5991000000.0,5574000000.0,15082000000.0,,63370000000.0,54977000000.0,,2016,V,0.0075849900867635,,7389.0,none,0,0
1403475,23134000.0,25446000.0,,,2023493000.0,2031134000.0,230563000.0,2016,BMRC,-0.0011382803891816,,6022.0,none,0,0
1403528,194705000.0,-317906000.0,1125746000.0,,7649110000.0,51762731000.0,805905000.0,2016,OAK-PB,0.0099030903141489,,6282.0,none,0,0
1403568,409760000.0,634385000.0,4854737000.0,3107508000.0,2551878000.0,2230918000.0,1550218000.0,2016,ULTA,-0.1006872507192106,0.7831883556455235,5990.0,none,0,0
1404281,-5655000.0,,0.0,,1196000.0,67974000.0,-2702000.0,2016,ELDN,,,2834.0,none,0,0
1404644,-37002000.0,-30226000.0,,,154380000.0,113343000.0,144664000.0,2016,NGNE,-0.05978313614427,,2834.0,none,0,0
1404655,-45562000.0,19366000.0,270967000.0,61865000.0,259755000.0,220379000.0,118700000.0,2016,HUBS,-0.2946197232948693,0.9488290626602354,7372.0,none,0,0
1404804,-901392.0,-188064.0,1308100.0,,2026978.0,2360908.0,1281448.0,2016,OMTK,-0.3021413795031403,,3714.0,none,0,0
1404912,309307000.0,-1441220000.0,2040018000.0,,39002897000.0,71042339000.0,,2016,KKR-PD,0.0246406160698059,,6282.0,none,0,0
1405495,309001000.0,434159000.0,665854000.0,,1727853000.0,1474485000.0,739709000.0,2016,IDCC,-0.0848825183030007,,6794.0,none,0,0
1405513,2869424.0,-232435.0,2992190.0,,18660756.0,13210600.0,,2016,UNL,0.2348007660515041,,6221.0,none,0,0
1405528,29373365.0,7188512.0,30179238.0,,141659167.0,70729815.0,,2016,USL,0.3136563131120872,,6221.0,none,0,0
1406587,58648000.0,67149000.0,,,733194000.0,972246000.0,560651000.0,2016,FOR,-0.0087436718690537,,6500.0,none,0,0
1406666,,24419000.0,458787000.0,257569000.0,355475000.0,323886000.0,212964000.0,2016,CALX,,0.6212618019920589,4899.0,none,0,0
1407583,-2497765.0,-286905.0,0.0,,149501.0,2695815.0,-1749299.0,2016,BHLL,-0.8201082047544064,,1000.0,none,0,0
1407704,-1800897.0,,,107156.0,,,-1229602.0,2016,BOTY,,,7900.0,none,0,0
1408075,228000000.0,74000000.0,4298100000.0,,4603400000.0,4256100000.0,1056500000.0,2016,GPK,0.0361833603533751,,2650.0,none,0,0
1408146,-2108428.0,-1631285.0,,,1373432.0,3302539.0,2422802.0,2016,SCYYF,-0.1444776276676823,,1000.0,none,0,0
1408198,260855000.0,442363000.0,1150669000.0,252107000.0,3082578000.0,3146987000.0,317605000.0,2016,MSCI,-0.0576767555760478,0.2855308903405066,7389.0,none,0,0
1408534,14093000.0,22212000.0,,,1500946000.0,1459753000.0,124349000.0,2016,FGBI,-0.0055618998556605,,6035.0,none,0,0
1408710,,,,,945919000.0,723586000.0,619665000.0,2016,FN,,,3661.0,none,0,0
1409171,-14179000.0,,1201697000.0,987968000.0,771422000.0,1047875000.0,321179000.0,2016,TITN,,0.2039642132887987,5990.0,none,0,0
1409197,-364965.0,-216938.0,,,15769.0,218299.0,-156291.0,2016,BSPK,-0.678092890943156,,2834.0,none,0,0
1409253,-1670950.0,1491294.0,,,0.0,0.0,-573931.0,2016,THRC,,,8742.0,none,0,0
1409375,-12288000.0,-1903000.0,70211000.0,52874000.0,69038000.0,80429000.0,42375000.0,2016,OESX,-0.1291200934986137,0.2155565778512725,3640.0,none,0,0
1409493,551943000.0,552907000.0,,,16684908000.0,15344646000.0,3123533000.0,2016,CIMO,-6.282321534168986e-05,,6798.0,none,0,0
1409970,-145969000.0,545000.0,500812000.0,,5562631000.0,5793634000.0,975770000.0,2016,HAPN,-0.0252887911110712,,6141.0,none,0,0
1410098,-24643627.0,-22265395.0,224105.0,366673.0,21906386.0,37101729.0,17814526.0,2016,CRMD,-0.0641003010937846,-0.0038426241537153,2834.0,none,0,0
1410384,-36354000.0,3394000.0,150224000.0,77429000.0,200980000.0,204468000.0,100235000.0,2016,QTWO,-0.1943971672829,0.3560214801338107,7372.0,none,0,0
1410428,-24006000.0,-8441000.0,11986000.0,6738000.0,82807000.0,50459000.0,59528000.0,2016,XWEL,-0.3084682613607087,0.1040052319705107,7200.0,none,0,0
1410636,468000000.0,1289000000.0,,,18482000000.0,17241000000.0,5218000000.0,2016,AWK,-0.0476190476190476,,4941.0,none,0,0
1410708,,,,,0.0,,-60415.0,2016,NUVI,,,2870.0,none,0,0
1410738,-3474105.0,-1244762.0,,,1375262.0,,1287360.0,2016,VPLM,,,3661.0,none,0,0
1411207,215000000.0,591000000.0,,976000000.0,4219000000.0,4408400000.0,1081000000.0,2016,ALSN,-0.0852917158152617,,3714.0,none,0,0
1411342,-16007000.0,69693000.0,,,2413195000.0,2991555000.0,637661000.0,2016,EFC-PC,-0.0286473088410542,,6500.0,none,0,0
1411579,111700000.0,431700000.0,3235900000.0,,8641800000.0,5088317000.0,2009600000.0,2016,AMC,-0.062889163548576,,7830.0,none,0,0
1411685,-10255500.0,,1250000.0,,5876100.0,2012200.0,2588600.0,2016,VTGN,,,2834.0,none,0,0
1411690,,,,,,,-27258972.0,2016,BNGO,,,3826.0,none,0,0
1412095,-5047000.0,-1079000.0,5069000.0,,100272000.0,86882000.0,86679000.0,2016,TROO,-0.0456711401671232,,6159.0,none,0,0
1412100,48980000.0,470120000.0,2051868000.0,,6252299000.0,5703578000.0,1360797000.0,2016,MHNC,-0.0738378610759772,,6331.0,none,0,0
1412126,-199593.0,-133176.0,,,12845.0,18870.0,-358681.0,2016,RMSL,-3.519713831478537,,7200.0,none,0,0
1412408,,,,,,,-130462000.0,2016,PHR,,,7389.0,none,0,0
1412486,-74874000.0,-14655000.0,,,124883000.0,224230000.0,102319000.0,2016,COCP,-0.2685590688132721,,2834.0,none,0,0
1413119,-3073843.0,-1011841.0,,,383659.0,304937.0,-2360813.0,2016,KBLB,-6.762059048262428,,2820.0,none,0,0
1413329,6967000000.0,8077000000.0,,,36851000000.0,33956000000.0,-12688000000.0,2016,PM,-0.0326893627046766,,2111.0,tobacco,1,1
1413447,200000000.0,2303000000.0,,5429000000.0,24898000000.0,26354000000.0,10935000000.0,2016,NXPI,-0.0797981331107232,,3674.0,none,0,0
1413745,-65625000.0,-103610000.0,16513000.0,,381190000.0,531601000.0,268737000.0,2016,YDKG,0.0714539664146606,,6199.0,none,0,0
1413855,24144000.0,12652000.0,677031000.0,,610480000.0,619721000.0,473405000.0,2016,AIFU,0.0185438285938349,,6411.0,none,0,0
1413891,-6812879.0,-403732.0,1069917.0,820503.0,122135.0,219787.0,-4119394.0,2016,HWNI,-29.16071924181139,1.1347986914603685,4813.0,none,0,0
1414382,-27765.0,-36261.0,,,28019.0,48357.0,-250408.0,2016,CLEV,0.1756932812209194,,3590.0,none,0,0
1414767,-828121.0,-14179.0,21508.0,,304618.0,851862.0,-2267550.0,2016,NCPLW,-0.9554857476915276,,6199.0,none,0,0
1414953,1267917.0,-314274.0,1331552.0,741898.0,414739.0,104325.0,-109190.0,2016,MOJO,15.165981308411215,5.65208722741433,2080.0,alcohol,1,1
1415311,-1195750777.0,1114368194.0,,,3393575497.0,3713488403.0,3276337487.0,2016,KOLD,-0.6220886455801865,,6221.0,none,0,0
1415332,-499405.0,,,,502821.0,467900.0,89907.0,2016,LTUM,,,1000.0,none,0,0
1415404,179930000.0,803343000.0,,,9008859000.0,7209486000.0,3920065000.0,2016,ECHO,-0.0864712130656748,,4899.0,none,0,0
1415744,-185150.0,-173961.0,14301.0,,121252.0,2085336.0,-306331.0,2016,NMEX,-0.0053655621923757,,1040.0,none,0,0
1415921,-52549000.0,61813000.0,190524000.0,5673000.0,1268580000.0,1350291000.0,,2016,NMM,-0.0846943362578881,0.1368971577237795,4412.0,none,0,0
1416090,17354157.0,693612.0,,,2976891.0,2925219.0,-9940884.0,2016,BSAI,5.695486389224191,,1040.0,none,0,0
1416697,-2435961.0,-1469877.0,2821187.0,-2420634.0,355255.0,1462957.0,-1286762.0,2016,BLPG,-0.6603639067997213,3.583031490330885,5900.0,none,0,0
1416876,9174383.0,,,,22146094.0,22623988.0,13944707.0,2016,FCHS,,,8071.0,none,0,0
1417663,-6439040.0,-3199453.0,1376063.0,565129.0,1004870.0,958361.0,-6911600.0,2016,SNWV,-3.3803410197201265,0.8461675715101095,3841.0,none,0,0
1417926,-2124252.0,-323900.0,50901.0,,286226.0,579786.0,-4617646.0,2016,IVF,-3.105200884464268,,3841.0,none,0,0
1418121,144652000.0,331171000.0,1041025000.0,,4979883000.0,3722775000.0,3517064000.0,2016,APLE,-0.0501021415476358,,6798.0,none,0,0
1418135,847000000.0,961000000.0,,,9791000000.0,8869000000.0,2134000000.0,2016,KDP,-0.0128537602886458,,2080.0,alcohol,1,1
1418819,111032000.0,,433640000.0,,3499625000.0,3071174000.0,1343758000.0,2016,IRDM,,,4899.0,none,0,0
1419041,-33478000.0,-29539000.0,,,35351000.0,,-124417000.0,2016,FBRX,,,2834.0,none,0,0
1419275,57858.0,29920.0,1715522.0,817297.0,123044.0,213900.0,-613856.0,2016,RTB,0.130612435717625,4.199275362318841,8742.0,none,0,0
1419536,,,,,,,70747000.0,2016,CBNK,,,6021.0,none,0,0
1419554,-25878675.0,-7327845.0,1070000000.0,,701140.0,1546842.0,-8363698.0,2016,BBLGW,-11.992711602089935,,3842.0,none,0,0
1419612,76609000.0,52530000.0,489843000.0,337887000.0,424743000.0,349573000.0,288778000.0,2016,SEDG,0.0688811778941737,0.4346903221930756,3674.0,none,0,0
1419793,-4145830.0,-1599513.0,,,1781603.0,2722468.0,-11798579.0,2016,OCLN,-0.9352973111162372,,3559.0,none,0,0
1419806,3426000.0,-3637000.0,,,1714000.0,5287000.0,692000.0,2016,REEMF,1.3359182901456403,,1040.0,none,0,0
1419945,,206546000.0,550543000.0,,1964370000.0,2214803000.0,932740000.0,2016,TNK,,,4400.0,none,0,0
1419951,-925723.0,57144.0,4384930.0,3104014.0,5810537.0,3392811.0,-1698068.0,2016,DTST,-0.2896910555878297,0.3775382713625957,7374.0,none,0,0
1420108,-410443.0,-39263.0,,294062.0,33145.0,15407.0,-495447.0,2016,GLUC,-24.091646654118257,,2833.0,none,0,0
1420368,-87965.0,-26941.0,,,,22964.0,-462344.0,2016,DLTI,-2.6573767636300296,,7200.0,none,0,0
1420520,-12610000.0,-6799000.0,0.0,0.0,26879000.0,3420000.0,25848000.0,2016,ATOM,-1.699122807017544,0.0,3674.0,none,0,0
1420529,-1411553.0,,,34846075.0,,,,2016,AACG,,,8200.0,none,0,0
1420565,-18123000.0,,0.0,,22021000.0,,-111806000.0,2016,RNTX,,,2834.0,none,0,0
1420720,-9764000.0,,,,44188000.0,9416000.0,4153000.0,2016,IBIO,,,2834.0,none,0,0
1420800,128111000.0,246974000.0,,,6338440000.0,6732919000.0,2896871000.0,2016,ENOV,-0.0176540071252899,,3842.0,none,0,0
1421461,,-14741000.0,,,540901000.0,639969000.0,362565000.0,2016,IPI,,,1400.0,none,0,0
1421517,3719000.0,4965000.0,,17849000.0,149063000.0,151799000.0,68492000.0,2016,ERII,-0.0082082227155646,,3559.0,none,0,0
1422142,-16983511.0,-24517.0,,,2396878.0,18529.0,-86218629.0,2016,WHWK,-915.2676345188625,,2834.0,none,0,0
1422143,-27560000.0,,,,69821000.0,87259000.0,56876000.0,2016,KURA,,,2834.0,none,0,0
1422892,-1965929.0,,7310540.0,3737989.0,10982144.0,11047726.0,12804095.0,2016,SGLY,,0.323374330608851,4731.0,none,0,0
1423221,-1859000.0,,928184000.0,,750320000.0,829862000.0,368281000.0,2016,NX,,,3350.0,none,0,0
1423689,623000000.0,1352000000.0,,,56880000000.0,57021000000.0,7356000000.0,2016,AGNCZ,-0.0127847635081811,,6798.0,none,0,0
1423869,14002000.0,40197000.0,,,,,127007000.0,2016,PCB,,,6022.0,none,0,0
1423902,407078000.0,1056149000.0,1941330000.0,,7736097000.0,7303344000.0,,2016,WES,-0.0888731244208132,,4922.0,none,0,0
1424182,36354000.0,67189000.0,142869000.0,,1952054000.0,,911788000.0,2016,BNL,,,6798.0,none,0,0
1424657,-10041385.0,-929442.0,1027984.0,,718994.0,313246.0,-6448327.0,2016,CUEN,-29.088776871851515,,5140.0,none,0,0
1424768,-1652280.0,-496918.0,1452714.0,,1485250.0,2022731.0,-26438.0,2016,VYCO,-0.5711891497188701,,3841.0,none,0,0
1424929,35675000.0,38845000.0,,276689000.0,335600000.0,277716000.0,184937000.0,2016,FOXF,-0.0114145385933831,,3751.0,none,0,0
1425205,-52894000.0,-32668000.0,0.0,,171886000.0,105653000.0,166918000.0,2016,IOVA,-0.1914380093324373,,2836.0,none,0,0
1425287,-19555868.0,-19034163.0,,13578262.0,10239793.0,14641728.0,3816974.0,2016,WKHS,-0.0356313817604042,,3711.0,none,0,0
1425292,-26938000.0,44969000.0,,302231000.0,1312217000.0,536255000.0,,2016,UAN,-0.134091057426038,,2870.0,none,0,0
1425450,-6572000.0,-1119000.0,37298000.0,10931000.0,30676000.0,,-65309000.0,2016,KIDS,,,3841.0,none,0,0
1425627,-595130.0,-131473.0,,,14305.0,7851.0,-3011880.0,2016,SOBR,-59.05706279454847,,2721.0,none,0,0
1426800,-44261000.0,-34882000.0,,,98118606.0,133744497.0,79878000.0,2016,ASMB,-0.0701262497551581,,2834.0,none,0,0
1427570,-20467000.0,-19368000.0,3393000.0,2809000.0,78778000.0,14221000.0,64305000.0,2016,HIND,-0.0772800787567681,0.0410660291118768,2834.0,none,0,0
1427644,644287.0,-268156.0,146731.0,,41602.0,32101.0,-5340298.0,2016,SLDC,28.424130089405317,,4813.0,none,0,0
1427925,-43157000.0,-29395000.0,17357000.0,,99993000.0,127785000.0,-5337000.0,2016,TLPH,-0.1076965215009586,,2834.0,none,0,0
1428205,-45517000.0,-203426000.0,,,7978161000.0,13055277000.0,1092065000.0,2016,ARR-PC,0.0120954155166527,,6798.0,none,0,0
1428336,26376000.0,45591000.0,178370000.0,,279136000.0,219795000.0,261940000.0,2016,HQY,-0.0874223708455606,,7389.0,none,0,0
1428439,-42758000.0,-32463000.0,,,179078000.0,,-193824000.0,2016,ROKU,,,4841.0,none,0,0
1429260,-55095000.0,-45812000.0,16480000.0,,170731000.0,118610000.0,38495000.0,2016,FBIOP,-0.0782649017789393,,2834.0,none,0,0
1429393,-3272834.0,-1409096.0,429582.0,,509794.0,857419.0,-626625.0,2016,TKLS,-2.1736607189717048,,3630.0,none,0,0
1429764,-7699127.0,-2749023.0,,2813680.0,1910881.0,3674126.0,20812154.0,2016,BLNK,-1.3472874909570332,,3690.0,none,0,0
1430306,-38842000.0,-37313000.0,,,27510000.0,47018000.0,25361000.0,2016,TNXP,-0.0325194606320983,,2834.0,none,0,0
1430723,81479000.0,98521000.0,,,6370448000.0,5095509000.0,522512000.0,2016,SFBS,-0.0033445137669269,,6022.0,none,0,0
1430725,-65095000.0,71685000.0,166837000.0,,776257000.0,904920000.0,328893000.0,2016,GSL-PB,-0.1511514830040224,,4412.0,none,0,0
1431567,7665000.0,9906000.0,,,1002110000.0,897038000.0,82450000.0,2016,OVLY,-0.0024982219259384,,6022.0,none,0,0
1433195,-8281000.0,11500000.0,,,92583000.0,90481000.0,69682000.0,2016,APPF,-0.2186204838584896,,7372.0,none,0,0
1433270,,1241256000.0,1744525000.0,,14255550000.0,14115493000.0,6262625000.0,2016,AR,,,1311.0,none,0,0
1433607,-8461000.0,,,,9410000.0,5693000.0,4045000.0,2016,NSPR,,,3841.0,none,0,0
1433642,612000.0,81679000.0,,,,,,2016,HLNE,,,6282.0,none,0,0
1433660,67600000.0,67400000.0,1350500000.0,,1187400000.0,876100000.0,179900000.0,2016,JBTM,0.0002282844424152,,3550.0,none,0,0
1434316,-33462000.0,-29823000.0,,,95048000.0,67958000.0,73154000.0,2016,FATE,-0.0535477795108743,,2836.0,none,0,0
1434524,-11173000.0,-8672000.0,621000.0,485000.0,4286000.0,14202000.0,2244000.0,2016,CLIR,-0.1761019574707787,0.0095761160399943,3823.0,none,0,0
1434588,148514000.0,237761000.0,,,1092493000.0,891982000.0,773686000.0,2016,LOPE,-0.1000547096241852,,8200.0,none,0,0
1434601,-1296393.0,-446300.0,4252.0,,84194.0,287109.0,-960485.0,2016,TMGI,-2.960872003315814,,4832.0,none,0,0
1434621,,,384402000.0,13764000.0,323427000.0,295781000.0,231435000.0,2016,TREE,,1.2530825171326083,6163.0,none,0,0
1434647,-16516000.0,-29772000.0,,,84887000.0,54590000.0,-18696000.0,2016,ZVRA,0.2428283568419124,,2834.0,none,0,0
1434728,-2512000.0,1895000.0,29799000.0,,238819000.0,235742000.0,14989000.0,2016,GWRS,-0.0186941656556744,,4941.0,none,0,0
1434754,-55966000.0,13478000.0,,,1173753000.0,1309631000.0,578536000.0,2016,SB-PD,-0.0530256232480752,,4412.0,none,0,0
1435064,4994045.0,7895211.0,93704560.0,64490890.0,51918785.0,35104563.0,18387657.0,2016,CETXP,-0.0826435583317188,0.8321901058845256,1700.0,none,0,0
1435617,-184286.0,-49055.0,,,34368.0,92274.0,-527944.0,2016,PWDY,-1.4655374211587229,,7374.0,none,0,0
1436126,14409000.0,,,468929000.0,469427000.0,480064000.0,270582000.0,2016,MG,,,8711.0,none,0,0
1436229,-44265276.0,-828459.0,355212.0,,98071.0,3232853.0,-45250567.0,2016,BTCS,-13.43606313061559,,6199.0,none,0,0
1436425,16008000.0,20488000.0,,,1556732033.0,1551911600.0,179843000.0,2016,HBCP,-0.0028867623645573,,6036.0,none,0,0
1437071,254411000.0,295797000.0,,,15706238000.0,16767309000.0,2241560000.0,2016,IVR-PC,-0.0024682553413907,,6798.0,none,0,0
1437107,1194000000.0,1380000000.0,6497000000.0,2432000000.0,15672000000.0,15864000000.0,,2016,WBD,-0.0117246596066565,0.2562405446293495,4841.0,none,0,0
1437226,2520000.0,2292000.0,132008000.0,105711000.0,39406000.0,38477000.0,19072000.0,2016,MHH,0.0059256179016035,0.68344725420381,8742.0,none,0,0
1437283,-4820919.0,-2050127.0,1050.0,,613289.0,776759.0,-10738295.0,2016,RPMT,-3.567119273803072,,7372.0,none,0,0
1437402,-112387000.0,-92534000.0,,,213131000.0,116946000.0,193151000.0,2016,ARDX,-0.1697621124279582,,2834.0,none,0,0
1437479,7553000.0,10444000.0,,,984253000.0,905601000.0,94939000.0,2016,ENBP,-0.0031923551321166,,6021.0,none,0,0
1437517,-520886.0,,3900.0,,31776.0,44125.0,-283971.0,2016,CLOQ,,,7372.0,none,0,0
1437578,94760000.0,213217000.0,1569841000.0,1178994000.0,2359017000.0,2150541000.0,687867000.0,2016,BFAM,-0.0550824187960145,0.181743570571312,8351.0,none,0,0
1437750,-141067.0,-26.0,0.0,,,,,2016,TRXA,,,6199.0,none,0,0
1437925,-10006245.0,1296.0,20000.0,,36297.0,274890.0,-1996341.0,2016,MRDN,-36.40562042999018,,7372.0,none,0,0
1437958,,,,,,,59897000.0,2016,CCB,,,6022.0,none,0,0
1438133,-83447000.0,-61173000.0,,,112392000.0,124725000.0,-5927000.0,2016,TNDM,-0.1785848867508518,,3841.0,none,0,0
1438423,-16708000.0,-18539000.0,,,41472000.0,10961000.0,26871000.0,2016,MRAM,0.1670468022990603,,3674.0,none,0,0
1438461,-270033.0,-114941.0,,,153266.0,150341.0,-599547.0,2016,ELRE,-1.0316014926068071,,1090.0,none,0,0
1438533,-47903000.0,-3441000.0,,,525282000.0,512264000.0,307767000.0,2016,TVTX,-0.0867950900317024,,2834.0,none,0,0
1438943,-5219380.0,-1384697.0,163363.0,,195551.0,295234.0,-681198.0,2016,RNGE,-12.988622584119716,,1600.0,none,0,0
1439222,-198471000.0,38562000.0,69892000.0,,619094000.0,420065000.0,358591000.0,2016,AGIO,-0.5642769571375859,,2834.0,none,0,0
1439288,74100000.0,195100000.0,1712500000.0,,3461000000.0,3319600000.0,1013300000.0,2016,ZWS,-0.0364501747198457,,3560.0,none,0,0
1440799,-6763467.0,-281409.0,,,82.0,4305.0,,2016,MMEX,-1505.7045296167248,,7819.0,none,0,0
1441236,49554000.0,172751000.0,,,1684342000.0,1527369000.0,469900000.0,2016,CLW,-0.0806596179443212,,2631.0,none,0,0
